elapsed [sec],ObjectSpace.memsize_of_all values [MB]
9427,429.91181659698486
9428,410.5074338912964
9429,417.40961265563965
9430,423.82476902008057
9431,430.3964385986328
9432,410.53443717956543
9433,424.02716732025146
9434,412.6103925704956
9435,434.2258815765381
9436,434.2036437988281
9437,453.31626415252686
9438,453.51998805999756
9439,411.4165964126587
9440,418.4126396179199
9441,425.06981468200684
9442,431.6669616699219
9443,411.6817684173584
9444,418.60038566589355
9445,425.1631736755371
9446,432.17674350738525
9447,411.551965713501
9448,418.52454662323
9449,425.1736946105957
9450,432.16949558258057
9451,411.84095287323
9452,410.86116123199463
9453,416.18877696990967
9454,437.80692863464355
9455,435.0254182815552
9456,439.5251512527466
9457,455.1429615020752
9458,411.7808427810669
9459,418.67315196990967
9460,425.26176834106445
9461,432.19764041900635
9462,412.3196277618408
9463,419.16932106018066
9464,425.91283226013184
9465,432.97778511047363
9466,412.4991102218628
9467,419.41689682006836
9468,426.1700916290283
9469,433.08791637420654
9470,412.68297481536865
9471,438.4859209060669
9472,411.7625312805176
9473,425.8900537490845
9474,435.86478328704834
9475,447.5322208404541
9476,416.71332931518555
9477,412.86706161499023
9478,419.759370803833
9479,426.4254274368286
9480,432.9188404083252
9481,413.1537342071533
9482,419.9945650100708
9483,426.6699686050415
9484,433.6566791534424
9485,413.373441696167
9486,420.180251121521
9487,426.76805114746094
9488,433.2708110809326
9489,546.2179737091064
9490,552.8658246994019
9491,566.2212562561035
9492,589.9994029998779
9493,538.2230129241943
9494,562.2605772018433
9495,570.7407331466675
9496,562.9345207214355
9497,561.4882383346558
9498,568.3852701187134
9499,574.8867483139038
9500,581.8918962478638
9501,545.722451210022
9502,552.5377855300903
9503,559.0314407348633
9504,565.5329332351685
9505,540.518988609314
9506,547.4778213500977
9507,553.9538221359253
9508,560.5418643951416
9509,540.9350357055664
9510,547.8445148468018
9511,563.5143356323242
9512,540.393012046814
9513,569.5092248916626
9514,564.5371103286743
9515,570.83620262146
9516,583.8817300796509
9517,546.9161005020142
9518,553.4960775375366
9519,559.9894905090332
9520,566.8989696502686
9521,573.4867696762085
9522,546.0115671157837
9523,552.8256196975708
9524,559.4836111068726
9525,565.9770383834839
9526,541.6693429946899
9527,548.3898496627808
9528,554.9776496887207
9529,561.5573844909668
9530,541.9009962081909
9531,563.460807800293
9532,557.8436336517334
9533,579.2035331726074
9534,565.4432725906372
9535,565.4893131256104
9536,592.5059413909912
9537,550.8586931228638
9538,567.5813102722168
9539,574.1610450744629
9540,543.2895030975342
9541,550.191159248352
9542,556.5293407440186
9543,563.1862926483154
9544,542.4743051528931
9545,549.4348592758179
9546,555.8419647216797
9547,562.5943431854248
9548,542.8092031478882
9549,549.7287559509277
9550,556.1265001296997
9551,563.0360174179077
9552,573.8003253936768
9553,560.3277740478516
9554,566.430911064148
9555,568.2003183364868
9556,591.2237224578857
9557,574.8172216415405
9558,558.6297063827515
9559,565.5310306549072
9560,572.1201124191284
9561,579.1154479980469
9562,586.1975708007812
9563,548.9884176254272
9564,555.9844608306885
9565,562.5641956329346
9566,569.5420246124268
9567,544.0029726028442
9568,550.9995002746582
9569,557.7425317764282
9570,564.8246545791626
9571,547.1358280181885
9572,584.0153331756592
9573,543.4641923904419
9574,567.5508327484131
9575,552.8178300857544
9576,552.3622541427612
